driver_id,persona_type,driver_age,years_licensed,vehicle_age,vehicle_make,vehicle_model,prior_at_fault_accidents,prior_claims,prior_violations,data_source,account_created_date,policy_start_date,hard_brake_rate_base,rapid_accel_rate_base,harsh_corner_rate_base,speeding_rate_base,phone_usage_pct_base,night_driving_pct_base,avg_speed_multiplier,jerk_rate_multiplier,calculated_claim_probability
driver_000547,safe_driver,41,10,4,Subaru,CX-5,1,0,0,phone_only,2024-03-11 11:51:14.825680,2025-06-05 11:51:14.825680,0.482616314081618,0.11307406278400757,0.058627685169672726,0.17621214604557836,0.009329454378515173,0.08690476144845091,0.9682988523271818,0.7163372375274097,0.024040646158983162
driver_000548,average_driver,51,4,12,Nissan,Corolla,2,3,0,phone_plus_device,2023-11-17 11:51:14.825680,2025-02-18 11:51:14.825680,1.5852148594409277,0.7369531482463308,0.6404462030011778,0.5966524633989995,0.06784546288133832,0.24724761183131772,1.0973449911275133,0.9326204917594632,0.1143388872319335
driver_000549,safe_driver,44,26,3,Mazda,CX-5,2,2,0,phone_only,2025-01-12 11:51:14.825680,2024-11-18 11:51:14.825680,0.4567697520897319,0.06136133826704914,0.14978752275917306,0.06951744920494476,0.04142627884679009,0.12088780561251969,0.8886575638358908,0.5945221428948945,0.028180969094259104
driver_000550,safe_driver,31,10,2,Hyundai,CX-5,1,2,0,phone_plus_device,2024-08-20 11:51:14.825680,2025-03-15 11:51:14.825680,0.3301363803445764,0.13430830643440866,0.12150047011908659,0.18998890355050793,0.04459119476690216,0.13203488590312693,0.8516007914150255,0.5554486435846319,0.024165857857830545
driver_000551,average_driver,53,4,3,Nissan,Civic,1,0,0,phone_plus_device,2024-10-10 11:51:14.825680,2024-06-17 11:51:14.825680,1.3511117953473288,1.407646807573792,0.8977794811375732,0.9045521730296305,0.1382281270780102,0.21097426249987075,1.052018112928087,0.9567045639988925,0.0985807633827929
driver_000552,safe_driver,40,7,3,Subaru,Outback,0,0,1,phone_plus_device,2023-12-29 11:51:14.825680,2024-10-14 11:51:14.825680,0.23055960752885452,0.07377661447791377,0.11265316402535777,0.07291049677551359,0.0013188073734034134,0.06947059271529368,0.8708940480908616,0.7990798668726065,0.020006699481176154
driver_000553,safe_driver,32,9,2,Honda,CX-5,1,1,1,phone_plus_device,2023-12-07 11:51:14.825680,2024-07-27 11:51:14.825680,0.30995615317135705,0.278174420614759,0.008448416977313281,0.07232052941854766,0.0010627105005154124,0.14355923339389007,0.9688048277096731,0.5712945964016963,0.02400806593945173
driver_000554,safe_driver,43,9,6,Hyundai,Camry,0,1,0,phone_only,2024-09-20 11:51:14.825680,2025-02-18 11:51:14.825680,0.374029499080806,0.2676791433821969,0.1663615091336656,0.08425299670027236,0.034245404770832044,0.07128534473474751,0.8609019115422423,0.7820927718546122,0.020106982027283508
driver_000555,average_driver,49,13,7,Honda,Civic,3,3,1,phone_only,2024-03-12 11:51:14.825680,2024-10-25 11:51:14.825680,2.1675982095341695,1.4235819453026217,0.4742684642113454,1.0646705750579095,0.06158285680569717,0.22938113698945184,0.9956009293679451,1.0218122869877786,0.1293620004861618
driver_000556,average_driver,33,6,8,Chevrolet,Altima,0,0,1,phone_plus_device,2025-05-17 11:51:14.825680,2025-05-04 11:51:14.825680,0.6278308795650217,0.8153925731254212,0.7161221684542296,0.841931208457671,0.1303286524782699,0.15157732867796178,0.9928646623053634,0.87271121422935,0.08160926341392481
driver_000557,average_driver,41,10,4,Nissan,Corolla,2,2,0,phone_only,2023-12-27 11:51:14.825680,2024-03-21 11:51:14.825680,1.3632713726634786,1.189949326187852,0.6548514304603593,0.7413170915845675,0.12460190112125735,0.23542021621480752,1.0513862922917447,1.104433759991037,0.11477008986365105
driver_000558,risky_driver,19,2,12,BMW,Mustang,0,1,1,phone_plus_device,2025-03-25 11:51:14.825680,2024-04-30 11:51:14.825680,7.4371068785469685,2.013004411432278,3.56252418373716,4.282360254499533,0.20575697737640075,0.3359749189081969,1.2561056228597347,1.821015024001062,0.2759841163060948
driver_000559,safe_driver,44,17,4,Hyundai,CX-5,2,3,3,phone_plus_device,2024-06-05 11:51:14.825680,2024-11-25 11:51:14.825680,0.391327326972909,0.1507242873433189,0.09180611588589795,0.19596433803830016,0.03209679776504239,0.10616596560406052,0.8760871936559043,0.5647720559898803,0.028141931233630322
driver_000560,safe_driver,54,37,7,Mazda,CX-5,1,0,1,phone_plus_device,2024-01-09 11:51:14.825680,2025-01-01 11:51:14.826682,0.33783436634814173,0.2691376652927294,0.031118796505143608,0.12480121614660616,0.017936109581776116,0.0766038545172642,0.9514831283836949,0.6302436724176674,0.024069522575646825
driver_000561,safe_driver,47,3,5,Toyota,Outback,0,0,0,phone_only,2025-06-13 11:51:14.826682,2025-07-13 11:51:14.826682,0.13074594395095163,0.20160975989670227,0.1637686703528716,0.06734070531291524,0.04847462803994297,0.056622243207090674,0.9781674646125942,0.5143748453527917,0.02014713538779122
driver_000562,safe_driver,47,9,1,Hyundai,CX-5,0,0,0,phone_plus_device,2024-08-02 11:51:14.826682,2024-07-06 11:51:14.826682,0.39868150648530376,0.2520540860737059,0.10161393471024949,0.16977740327638496,0.04747118556622923,0.055029917307180445,0.9463109825675953,0.6880933027199987,0.020147419036183195
driver_000563,average_driver,30,10,11,Honda,Civic,3,2,0,phone_only,2024-07-15 11:51:14.826682,2025-08-11 11:51:14.826682,1.5124651248022778,0.7738321950028287,0.6988970343625325,0.296811809675181,0.13724483437247134,0.24228289006983725,1.0587482250765596,1.1304024114434104,0.1314952734424103
driver_000564,risky_driver,23,6,4,Chevrolet,Mustang,3,4,1,phone_plus_device,2024-05-29 11:51:14.826682,2024-12-04 11:51:14.826682,3.5049495954398884,4.2554609572479,1.3655925909824134,2.1461311273874766,0.3902535535419589,0.2658301658395753,1.1217426575231446,1.6357483323047566,0.44641318297453064
driver_000565,safe_driver,33,6,6,Subaru,Elantra,1,3,0,phone_plus_device,2025-01-13 11:51:14.826682,2025-07-18 11:51:14.826682,0.2842552266016428,0.16393144393206968,0.06574483360257558,0.023111012377035854,0.01091268600802472,0.07967281587950754,0.8611504054345941,0.7003628407683719,0.02404286313163723
driver_000566,risky_driver,34,6,5,Audi,C-Class,1,3,3,phone_only,2023-11-26 11:51:14.826682,2024-06-02 11:51:14.826682,3.6179902728839357,2.5629365924583487,1.8522276797491033,1.4883000607069015,0.26759950692613016,0.34264101645487016,1.121656523537165,1.3134185964169667,0.25309465525134967
driver_000567,safe_driver,44,25,7,Hyundai,Elantra,0,2,2,phone_only,2025-07-17 11:51:14.826682,2025-07-04 11:51:14.826682,0.18113159157948466,0.15914628525264876,0.19888331782673552,0.03505498313747619,0.02730625358974097,0.12312285280732753,0.9601821957115986,0.6473917546519515,0.02008394040658384
driver_000568,average_driver,27,7,12,Ford,Silverado,1,1,1,phone_only,2024-09-27 11:51:14.826682,2024-09-26 11:51:14.826682,0.5413876098878638,1.2597817821958135,0.5183128403021023,0.3258548598707468,0.11589105415394951,0.18493038142315343,0.975641039960588,0.889563285199329,0.09770420240505576
driver_000569,average_driver,42,19,10,Kia,Altima,3,5,0,phone_plus_device,2025-01-12 11:51:14.826682,2024-09-21 11:51:14.826682,1.4010955569216978,1.3354754654735226,0.37024723134938764,1.0750081027498002,0.06387440884664099,0.22549630149764655,1.035180055422258,1.1875666155121496,0.12980764378604898
driver_000570,average_driver,41,15,2,Toyota,Corolla,1,1,1,phone_only,2023-09-24 11:51:14.826682,2024-05-06 11:51:14.826682,0.971087966436993,1.0526039528257602,0.8990180665681223,0.705125191378977,0.10535408677869738,0.18467793721844528,0.9599025901190237,0.8336056509124218,0.09758401867751394
driver_000571,average_driver,52,10,4,Kia,Forte,1,2,1,phone_only,2023-10-10 11:51:14.826682,2024-06-02 11:51:14.826682,1.4947085969316236,0.8532135565773421,0.687963659605942,0.5936474120762705,0.10419767808162947,0.19364645742312483,1.078553564798431,1.0298371431688018,0.09834340384456093
driver_000572,safe_driver,32,1,2,Toyota,CX-5,0,0,0,phone_only,2024-02-11 11:51:14.826682,2025-04-29 11:51:14.826682,0.3749205507791192,0.2626086311316948,0.13156300575522237,0.1720522554319112,0.037778357414332414,0.08318769312323064,0.9085231647427445,0.718306580080552,0.02011811659128338
driver_000573,average_driver,34,6,12,Nissan,Silverado,0,2,1,phone_only,2024-09-06 11:51:14.826682,2025-05-20 11:51:14.826682,1.0778718559125522,0.7966835420050288,0.4262435283767892,1.0071128557892113,0.08931733627668456,0.1853019929129395,1.0390392378651354,0.8784428988109654,0.08145140752101673
driver_000574,average_driver,42,25,7,Toyota,F-150,3,2,0,phone_only,2024-08-24 11:51:14.826682,2025-07-12 11:51:14.826682,0.7645931187798175,1.4025665753435141,0.9066923534536202,0.9150079969173649,0.08401860699422736,0.2180529489487388,0.9746632295780574,0.8318427791728653,0.12969722752097268
driver_000575,average_driver,51,5,3,Chevrolet,Corolla,0,0,1,phone_plus_device,2023-10-07 11:51:14.826682,2025-03-03 11:51:14.826682,1.762696200668521,1.3243064530574868,0.4637040691255607,0.44161273916087396,0.050760232801854266,0.23777500664847098,0.9959929003880855,1.0492721173762614,0.08069022934738886
driver_000576,safe_driver,36,7,3,Toyota,Accord,0,0,0,phone_plus_device,2025-04-01 11:51:14.826682,2025-06-14 11:51:14.826682,0.20050051989840031,0.010917667728178404,0.16193540751560767,0.04058912831865313,0.015379023957329707,0.08267678307563017,0.8987868979129754,0.6361030193586408,0.020048385611840885
driver_000577,safe_driver,35,2,6,Toyota,Accord,0,2,0,phone_only,2024-08-19 11:51:14.826682,2024-10-26 11:51:14.826682,0.2391712904625403,0.005076915962724936,0.1308525096032317,0.20082644105420736,0.007484324908675966,0.07834788035630194,0.9796388245858014,0.7407147588784353,0.020026049646276977
driver_000578,average_driver,42,25,7,Toyota,Civic,1,1,4,phone_plus_device,2024-10-21 11:51:14.826682,2025-05-20 11:51:14.826682,1.2892468888941344,0.9765591209011061,0.6860077664419273,0.8704043235641643,0.1257764804944499,0.1735009937321411,0.9510089791622184,0.944394636540937,0.09789813281430566
driver_000579,average_driver,25,3,2,Nissan,Forte,1,3,1,phone_plus_device,2024-09-05 11:51:14.826682,2025-03-10 11:51:14.826682,1.9334499580003568,0.7083159993076364,0.6600290053386891,0.4867000649287638,0.1114382527101686,0.21931802364297753,0.9677986662473168,0.8331911498678264,0.09771153339888038
driver_000580,average_driver,35,3,5,Toyota,Silverado,2,3,0,phone_only,2025-06-28 11:51:14.826682,2025-06-06 11:51:14.826682,1.3314846181814324,1.306961194807033,0.2492121260049481,0.3755933749210232,0.11426504990262666,0.16157335475035914,1.0738726163838999,1.1964800531479007,0.11483420921787932
driver_000581,average_driver,47,16,4,Toyota,Forte,2,2,3,phone_only,2024-07-07 11:51:14.826682,2025-03-14 11:51:14.826682,1.1658402380412147,1.2142360543630122,0.7634846266644479,0.4373754223349999,0.07843629706734576,0.18858256458225361,1.0279713517331988,1.0467634272070752,0.113710991797664
driver_000582,risky_driver,22,1,13,Dodge,Camaro,1,1,1,phone_only,2023-10-04 11:51:14.826682,2024-08-14 11:51:14.826682,2.2368687071305837,2.297394132276227,3.183540534439009,3.5439858041975447,0.35193228836423907,0.4172677324159676,1.1211722399846409,1.306980628910206,0.3329316735725525
driver_000583,safe_driver,60,26,2,Subaru,Camry,1,0,2,phone_plus_device,2025-03-31 11:51:14.826682,2025-01-13 11:51:14.826682,0.3978891872332029,0.26737202677363564,0.10459385945089872,0.08361379629753862,0.02447689256077662,0.08450070993917091,0.8805935551049686,0.6658237981718468,0.019274794802239148
driver_000584,safe_driver,31,6,3,Toyota,Elantra,0,0,1,phone_only,2025-07-10 11:51:14.826682,2025-04-08 11:51:14.826682,0.30198062034842593,0.06888035230850932,0.09456518473267429,0.15313135131993713,0.010863496335519468,0.0686148442005299,0.9346727259331152,0.6747663288562452,0.02003652908331796
driver_000585,average_driver,47,8,11,Nissan,Civic,1,2,1,phone_plus_device,2025-08-07 11:51:14.826682,2024-10-27 11:51:14.826682,1.7512056686078363,1.122080240876367,0.688629232408132,0.7341274999610574,0.07362720635021955,0.1666563826241363,1.0325988391159546,0.8945818897983627,0.09747838137104838
driver_000586,safe_driver,37,6,8,Mazda,Accord,1,1,0,phone_only,2023-12-21 11:51:14.826682,2025-07-20 11:51:14.826682,0.43271193925116347,0.08888689252423478,0.1925697168227707,0.11674903921577012,0.013051896492180665,0.12749309576907558,0.888084437226067,0.7432290389085057,0.024053019963725213
driver_000587,safe_driver,65,34,4,Toyota,Elantra,2,2,1,phone_only,2023-11-04 11:51:14.826682,2025-08-07 11:51:14.826682,0.19171943311050135,0.26096198279043475,0.09045779704292943,0.10175057558268047,0.02488504563225978,0.1395382723342629,0.8668769633929102,0.6470982492892117,0.022486444774843146
driver_000588,safe_driver,40,7,2,Mazda,Accord,1,0,1,phone_only,2025-04-09 11:51:14.826682,2024-06-24 11:51:14.826682,0.2356459165888798,0.29531673541035586,0.13773457255933066,0.1738571587316977,0.0427592813202175,0.056640843560462784,0.9360778476902106,0.532844251677874,0.02415801293529472
driver_000589,safe_driver,35,7,8,Honda,Camry,1,1,0,phone_only,2024-10-07 11:51:14.826682,2024-11-24 11:51:14.826682,0.197208528118892,0.09134070035702925,0.1906570099073009,0.1123438233486499,0.0028344320550859614,0.10765491754977732,0.9734873755235217,0.7734963327756058,0.024013379333263845
driver_000590,average_driver,37,13,3,Nissan,Altima,1,3,2,phone_only,2025-05-03 11:51:14.826682,2025-03-09 11:51:14.826682,1.7411129738560445,1.3405934933492296,0.48752497708193987,0.7405138575374967,0.0639635049205299,0.2173437707791005,0.9672748874193101,1.1085507623732718,0.0970259746926978
driver_000591,safe_driver,39,10,3,Mazda,Elantra,1,2,0,phone_only,2024-08-22 11:51:14.826682,2025-07-31 11:51:14.826682,0.17772087835010084,0.11456407227836769,0.041855378349576214,0.002693073336187677,0.008941884508484321,0.08014651669312176,0.9475939786548233,0.6995431404067409,0.024034342824898768
driver_000592,safe_driver,30,13,4,Toyota,CX-5,0,0,1,phone_plus_device,2024-11-26 11:51:14.826682,2024-12-03 11:51:14.826682,0.26479298504830373,0.005433270744657599,0.17422932752840137,0.040984721231872086,0.042343654620173275,0.0880495621559367,0.9991850632812935,0.6049925991629977,0.020129924802038394
driver_000593,safe_driver,33,14,2,Subaru,Outback,1,1,1,phone_plus_device,2025-05-14 11:51:14.826682,2025-08-11 11:51:14.826682,0.4035587968421954,0.03895816711679494,0.16865406065609012,0.051683185247048666,0.0037474505186462005,0.06408458276845515,0.961396810537414,0.546851168630225,0.02401870564636301
driver_000594,safe_driver,48,2,4,Mazda,CX-5,1,1,1,phone_plus_device,2025-03-26 11:51:14.826682,2024-09-23 11:51:14.826682,0.4972982450784171,0.03340409274106657,0.06645786031002661,0.1982519859664426,0.00792992220363305,0.050757747308788376,0.9817880775978215,0.6895204200790248,0.02403594271317298
driver_000595,risky_driver,29,6,7,Dodge,C-Class,3,5,2,phone_plus_device,2025-01-22 11:51:14.826682,2024-12-24 11:51:14.826682,4.38253463613604,3.691036798344231,3.6998132799377985,3.518644451266224,0.24214152474550366,0.2629764771027684,1.2786085066003197,1.4466074623042726,0.3415772608080978
driver_000596,safe_driver,56,36,4,Toyota,Outback,2,4,2,phone_plus_device,2024-03-07 11:51:14.826682,2024-03-24 11:51:14.826682,0.10587820091381693,0.013863679020103643,0.012442040153579324,0.024823886318575,0.039180030492761364,0.13060967468579698,0.8683955226526376,0.5621658355593206,0.022532997554821976
driver_000597,safe_driver,55,11,8,Mazda,Accord,1,3,1,phone_only,2025-01-06 11:51:14.826682,2024-08-20 11:51:14.826682,0.4024909880228133,0.18875644266411506,0.1047325336436667,0.04317896480553254,0.02806289307976763,0.13036534255159504,0.9000644060212725,0.7999276198544742,0.024106167195490042
driver_000598,risky_driver,32,2,7,Dodge,C-Class,1,1,1,phone_plus_device,2024-12-15 11:51:14.826682,2025-06-11 11:51:14.826682,4.4961155951200595,3.4754918459251214,1.966002307198522,2.3624211103752093,0.29732854817981524,0.26011551089127566,1.2510192097243835,1.8360827154903383,0.25743791695921997
driver_000599,safe_driver,45,22,2,Mazda,CX-5,1,2,0,phone_plus_device,2024-10-29 11:51:14.826682,2025-05-03 11:51:14.826682,0.28598831395281754,0.2543696674473202,0.01223827319302151,0.1287690545870629,0.0378643615916125,0.07695562584263746,0.9786880474994042,0.6893223725924746,0.02414067069869027
driver_000600,risky_driver,24,6,14,Ford,A4,0,0,1,phone_plus_device,2024-03-22 11:51:14.826682,2024-04-12 11:51:14.826682,2.854155673693815,3.635824155103261,3.8089508339861666,2.902977991643912,0.2927544751505817,0.40243902105438645,1.149648361255674,1.8647331665408338,0.2759057544444487
driver_000601,average_driver,39,18,4,Chevrolet,F-150,2,4,2,phone_plus_device,2023-12-29 11:51:14.826682,2025-04-22 11:51:14.826682,0.5465667810674437,1.1714726719941766,0.3743554651625814,0.825311260231927,0.13481215312186268,0.17143422474508618,1.093363159515324,0.8558266342470258,0.11536884975710249
driver_000602,risky_driver,18,1,11,Dodge,A4,0,0,1,phone_plus_device,2024-11-19 11:51:14.826682,2024-07-27 11:51:14.826682,7.623186037223383,1.9363352953493598,2.4087319399259357,1.1248454545190207,0.35907007071655583,0.3079533307668617,1.2007299045115123,1.6701179204260241,0.28030146240553655
driver_000603,safe_driver,62,24,8,Hyundai,Camry,1,0,1,phone_only,2024-03-18 11:51:14.826682,2024-11-07 11:51:14.826682,0.15344368490681534,0.2246376812031872,0.08918155267128908,0.1739354900522251,0.017802543015012995,0.10710876284752488,0.9269718010769549,0.7781306875492733,0.019253746251681043
driver_000604,safe_driver,37,9,2,Mazda,Outback,1,0,1,phone_only,2025-05-24 11:51:14.826682,2024-07-23 11:51:14.826682,0.3791629086617137,0.1641825361836485,0.1889934241599807,0.1759720185698752,0.023856785768487834,0.10888416793543193,0.9453082863800512,0.580140339679572,0.024091701382204202
driver_000605,safe_driver,56,19,7,Honda,Outback,2,1,2,phone_only,2023-10-01 11:51:14.826682,2025-04-19 11:51:14.826682,0.2579813998173129,0.033001532113984614,0.19141563919344018,0.11946050695851587,0.04294966601014568,0.06817252508763214,0.9487946737595221,0.6923530714172681,0.022548003044078807
driver_000606,safe_driver,63,29,2,Honda,Elantra,2,1,2,phone_only,2024-02-18 11:51:14.826682,2024-04-06 11:51:14.826682,0.28540850833456044,0.22938543164843184,0.05003568749855008,0.009018840610982968,0.02179541183168418,0.0651338696409726,0.997751865452377,0.6185565564323744,0.02247648976565671
driver_000607,safe_driver,47,1,7,Toyota,Outback,0,2,0,phone_only,2023-10-23 11:51:14.826682,2025-07-17 11:51:14.826682,0.5014696051266723,0.234014224746949,0.10302394548027358,0.05450269971609491,0.03081398088386709,0.13730419069025562,0.9143376584923457,0.6950857252588104,0.020097783654901166
driver_000608,safe_driver,32,9,1,Toyota,Accord,0,1,0,phone_plus_device,2024-03-03 11:51:14.826682,2025-06-26 11:51:14.826682,0.39982787367401584,0.2714806752108485,0.18800843828616104,0.013188553254843008,0.02578936074926603,0.10732345786169778,0.9550291909933372,0.6783641581346992,0.020081445492304065
driver_000609,average_driver,37,20,10,Chevrolet,Civic,3,2,2,phone_only,2025-06-30 11:51:14.826682,2024-06-06 11:51:14.826682,2.0572453366429517,1.1518932076982915,1.048782999526644,0.6972541329323293,0.11164681662855144,0.17489757813429888,1.030760563109897,1.1219065395448746,0.13069579234732462
driver_000610,safe_driver,50,16,7,Hyundai,Elantra,2,4,0,phone_plus_device,2024-09-15 11:51:14.826682,2025-03-20 11:51:14.826682,0.12064729740362139,0.022200666003849893,0.1285550583907343,0.011648691531862996,0.041626201047005706,0.13075039043641518,0.9306726203330304,0.7313877177728103,0.028176616955569944
driver_000611,risky_driver,23,1,15,Chevrolet,3 Series,0,1,0,phone_plus_device,2024-08-22 11:51:14.826682,2024-11-15 11:51:14.826682,6.016202600662405,2.697784734731726,3.6614671364351454,4.389170677859951,0.3033476159626767,0.31537489710625694,1.186268001046037,1.5283682408929011,0.27779798670070055
driver_000612,safe_driver,62,39,1,Hyundai,CX-5,2,3,6,phone_plus_device,2024-10-14 11:51:14.826682,2024-12-18 11:51:14.826682,0.23195320753163282,0.21420786180101178,0.06418624243749002,0.16852328497559568,0.02856050746538538,0.08189322573301035,0.9673775255154722,0.5925564209401728,0.022499693657483083
driver_000613,safe_driver,61,36,3,Honda,CX-5,0,2,2,phone_only,2024-11-28 11:51:14.826682,2024-11-10 11:51:14.826682,0.3004507502651129,0.11405271564600222,0.011744447397141538,0.1489374006257551,0.048971442705709654,0.10162703766076156,0.8522521012742235,0.6423755986738426,0.01612064996801883
driver_000614,safe_driver,59,22,3,Subaru,Accord,0,1,2,phone_only,2023-12-09 11:51:14.826682,2025-08-03 11:51:14.826682,0.4394897209079326,0.10572904090863822,0.14649426689790526,0.18496683420790438,0.0023574538646025656,0.08055030826689395,0.9513730950034105,0.6287711767579571,0.016010061647846508
driver_000615,safe_driver,33,3,7,Subaru,Accord,0,0,0,phone_only,2025-06-06 11:51:14.827686,2025-07-29 11:51:14.827686,0.11576401203300091,0.26835457447378835,0.11446053640739434,0.07825516967703074,0.00848579772548666,0.12142167762861816,0.8609163949985869,0.6424198434210499,0.02002708456431485
driver_000616,safe_driver,49,1,1,Subaru,Accord,0,2,0,phone_only,2024-08-01 11:51:14.827686,2025-06-29 11:51:14.827686,0.3674477846718027,0.2543911417738784,0.04910203124637425,0.15384179596573372,0.0251520659140287,0.07294372568355803,0.8717239520699889,0.6872386877845099,0.0200800537263646
driver_000617,safe_driver,53,17,5,Hyundai,Elantra,1,0,0,phone_only,2024-04-22 11:51:14.827686,2024-05-26 11:51:14.827686,0.36707581817003543,0.1130541834339874,0.09017023430398134,0.05450212275092421,0.04525014909616145,0.06722499748979072,0.9763840251695193,0.6036021135499297,0.024167697861848036
driver_000618,safe_driver,39,20,1,Honda,CX-5,0,0,2,phone_only,2025-01-29 11:51:14.827686,2025-04-27 11:51:14.827686,0.486819518701437,0.15459927143289662,0.05137433754399522,0.10837026529495755,0.019299828560615004,0.1488171991604014,0.9433148368089257,0.6737839171862265,0.020063417902460627
driver_000619,safe_driver,40,19,4,Toyota,CX-5,3,2,0,phone_plus_device,2023-09-25 11:51:14.827686,2024-04-11 11:51:14.827686,0.16152419688007078,0.06911247659788237,0.11114648171404097,0.020194405567062337,0.04878929559615613,0.09999691771722105,0.997799576795926,0.6978592937060571,0.032236966872305074
driver_000620,average_driver,34,11,12,Ford,Civic,1,0,2,phone_plus_device,2024-02-12 11:51:14.827686,2025-01-02 11:51:14.827686,0.7368500190198973,1.0334398799462996,0.9222190581604919,0.3794403241018508,0.08837158962850242,0.22245059403421863,0.9639410711326791,0.8246847299256003,0.09731884757289751
driver_000621,average_driver,30,1,7,Ford,F-150,0,2,0,phone_plus_device,2024-04-10 11:51:14.827686,2024-12-13 11:51:14.827686,1.3565745998383014,1.273610543565555,0.8161545825085668,0.2235324336100699,0.06985557431976143,0.23353010770052435,1.0659642025767846,0.8067606790573718,0.08142560827485157
driver_000622,risky_driver,31,5,4,Chevrolet,C-Class,1,2,1,phone_only,2025-01-09 11:51:14.827686,2025-01-29 11:51:14.827686,7.974886576811053,4.2871898587227495,2.390512556690304,1.341863469042165,0.15488628987770411,0.4444888217700821,1.2378063217492064,1.5487293269208122,0.25233685871656664
driver_000623,average_driver,33,16,2,Nissan,Forte,1,3,3,phone_only,2025-05-16 11:51:14.827686,2025-03-02 11:51:14.827686,1.9907246123547777,1.550272292906543,1.0718063519454242,0.2180264500722728,0.0947020944518252,0.231794490607377,0.9985896513989995,0.9595293122950748,0.09746554410326139
driver_000624,safe_driver,34,15,7,Toyota,Outback,2,2,0,phone_only,2024-11-26 11:51:14.827686,2024-04-14 11:51:14.827686,0.4933745944450859,0.19628236180341024,0.0961570310394103,0.1217311691107916,0.018204218160597557,0.06806100857482951,0.9056493626566798,0.6774085717545919,0.028084387502417266
driver_000625,average_driver,40,15,6,Nissan,Forte,2,3,3,phone_only,2025-05-17 11:51:14.827686,2024-04-26 11:51:14.827686,1.8199573585298212,0.910596007571352,0.8751793659180169,0.8797756048396327,0.12839650844110959,0.24715154242317147,1.0041810371007187,1.0041987041066722,0.11433536702973898
driver_000626,safe_driver,53,18,3,Mazda,Elantra,3,5,1,phone_only,2024-04-28 11:51:14.827686,2025-03-26 11:51:14.827686,0.3563476751289519,0.14959057746974708,0.10697356240192842,0.015547766528011072,0.0026697284769873156,0.13838795070673063,0.9560699424314962,0.7987109905036083,0.03201866551805028
driver_000627,risky_driver,23,5,12,Chevrolet,Camaro,3,5,2,phone_only,2024-09-15 11:51:14.827686,2024-08-17 11:51:14.827686,6.914333421336939,3.1293681593233935,3.6035653055818826,2.6544893435401784,0.20281802979722768,0.3440005406616322,1.1272024859166834,1.8780946544678017,0.435716930095193
driver_000628,safe_driver,30,8,2,Subaru,Accord,0,0,1,phone_only,2023-10-01 11:51:14.827686,2024-06-03 11:51:14.827686,0.2158817414492215,0.14318566298405044,0.018999612014777897,0.20956551283850042,0.003624399523990624,0.14312321975442863,0.9912396270043705,0.6626734798942416,0.020014289409063496
driver_000629,average_driver,51,29,2,Kia,F-150,3,4,5,phone_only,2024-06-14 11:51:14.827686,2024-04-16 11:51:14.827686,1.729157936091175,0.40754908475733076,0.806520530591691,0.25427705567163306,0.06859297784224426,0.22438681748712608,0.962130624146236,1.1520447762120354,0.1294374155214187
driver_000630,safe_driver,34,2,5,Mazda,Accord,0,2,0,phone_plus_device,2025-05-31 11:51:14.827686,2024-04-06 11:51:14.827686,0.36026992042307465,0.2637776789347042,0.1453671991854031,0.09434201734774207,0.007062533861921805,0.1310936790245919,0.9211202385300971,0.7414320446048408,0.020025356352894083
driver_000631,safe_driver,45,11,3,Hyundai,Elantra,0,0,0,phone_plus_device,2024-02-24 11:51:14.827686,2024-10-11 11:51:14.827686,0.18648426119177772,0.15119499982461393,0.06388042475244068,0.20897133775896568,0.039183577817182194,0.1024017913370884,0.959255804896291,0.6313551185787475,0.020120669404090023
driver_000632,risky_driver,30,3,11,Mercedes,3 Series,1,1,2,phone_plus_device,2023-09-15 11:51:14.827686,2024-10-16 11:51:14.827686,5.371507349431925,4.239436446320541,4.176081762988046,2.4306089425485977,0.20696287636202773,0.37612439538396475,1.2842274680456478,1.8382349008783923,0.2550917075079239
driver_000633,risky_driver,18,1,11,Ford,A4,0,2,1,phone_plus_device,2024-03-10 11:51:14.827686,2025-06-25 11:51:14.827686,6.513608133773852,3.4205478709027894,2.454535106864387,2.4496167952402486,0.1700154061694109,0.3629142093401734,1.292184186573425,1.3275646102785466,0.2752652288589354
driver_000634,safe_driver,62,25,2,Toyota,Outback,0,0,2,phone_plus_device,2024-08-28 11:51:14.827686,2024-05-01 11:51:14.827686,0.2735724604724532,0.19315997512452973,0.13443747722498284,0.1225622826864438,0.03000442054186638,0.0583334661996226,0.9834224822747384,0.5299189618625685,0.016074787487941156
driver_000635,average_driver,30,6,12,Kia,Altima,0,0,0,phone_only,2023-09-15 11:51:14.827686,2025-03-18 11:51:14.827686,0.6151479776265578,0.5109765211832711,0.5575908068017816,0.8872738987462042,0.14189728576747618,0.17145987813385102,0.9618409864449957,0.8443975190438646,0.08174866792188469
driver_000636,risky_driver,29,11,3,Audi,Camaro,3,5,3,phone_only,2025-06-15 11:51:14.827686,2024-06-20 11:51:14.827686,5.042934160463646,5.031284631995462,3.1685091593098296,4.456806246017199,0.26592389754012313,0.39165939799422556,1.2101489067815505,1.944600262366924,0.3407238349642274
driver_000637,safe_driver,36,8,6,Mazda,Camry,0,0,0,phone_plus_device,2023-10-13 11:51:14.827686,2025-07-10 11:51:14.827686,0.24133032987472627,0.2837120956682153,0.17715963484743538,0.08641441636898779,0.025324114267369604,0.056440946513420825,0.9548094540524898,0.7280951245521263,0.020078904132599076
