way_id,highway_type,maxspeed_raw,name,surface,speed_limit_mph,start_lat,start_lon,end_lat,end_lon,center_lat,center_lon,road_type
435384636,secondary,30 mph,North Western Avenue,asphalt,30,41.8975713,-87.6868809,41.8978848,-87.6868887,41.8977005,-87.6868841,arterial
435384637,secondary,30 mph,North Western Avenue,asphalt,30,41.8862852,-87.6865818,41.8866227,-87.6865891,41.886489100000006,-87.68658620000001,arterial
435384640,secondary,30 mph,North Western Avenue,asphalt,30,41.8997509,-87.6869355,41.9000231,-87.6869423,41.899887,-87.6869389,arterial
435384641,secondary,30 mph,North Western Avenue,asphalt,30,41.8939303,-87.6867811,41.8948336,-87.686808,41.894382525,-87.68679455,arterial
435384642,secondary,30 mph,North Western Avenue,asphalt,30,41.8990442,-87.6869178,41.8993792,-87.6869262,41.89921595,-87.68692212500001,arterial
435384645,secondary,30 mph,North Western Avenue,asphalt,30,41.8930207,-87.686754,41.8933395,-87.6867635,41.89315506666667,-87.686758,arterial
435384646,secondary,30 mph,North Western Avenue,asphalt,30,41.8981705,-87.6868959,41.8984701,-87.6869034,41.8983455,-87.6869003,arterial
435384647,secondary,30 mph,North Western Avenue,asphalt,30,41.8993792,-87.6869262,41.8997509,-87.6869355,41.899558325,-87.686930675,arterial
435384648,secondary,30 mph,North Western Avenue,asphalt,30,41.8936075,-87.6867715,41.8939303,-87.6867811,41.89376874,-87.68677629999999,arterial
435384649,secondary,30 mph,North Western Avenue,asphalt,30,41.8910319,-87.6866947,41.8917225,-87.6867153,41.8912871,-87.6867023,arterial
435384650,secondary,30 mph,North Western Avenue,asphalt,30,41.8954064,-87.6868251,41.8957505,-87.6868353,41.89559525,-87.6868307,arterial
435384657,secondary,30 mph,North Western Avenue,asphalt,30,41.8895774,-87.6866657,41.8899276,-87.6866714,41.88971853333334,-87.68666800000001,arterial
435384659,secondary,30 mph,North Western Avenue,asphalt,30,41.8948336,-87.686808,41.8951198,-87.6868165,41.89495466666667,-87.6868116,arterial
435384662,secondary,30 mph,North Western Avenue,asphalt,30,41.8921173,-87.6867271,41.8924932,-87.6867383,41.89226813333334,-87.68673159999999,arterial
435384663,secondary,30 mph,North Western Avenue,asphalt,30,41.8966663,-87.6868582,41.8970262,-87.6868672,41.89681183333334,-87.68686179999999,arterial
435384664,secondary,30 mph,North Western Avenue,asphalt,30,41.8899276,-87.6866714,41.8902267,-87.6866764,41.890077149999996,-87.68667389999999,arterial
435384665,secondary,30 mph,North Western Avenue,asphalt,30,41.8917225,-87.6867153,41.8921173,-87.6867271,41.891902175,-87.686720675,arterial
435384666,secondary,30 mph,North Western Avenue,asphalt,30,41.8906465,-87.6866833,41.8910319,-87.6866947,41.89084278333333,-87.68668910000001,arterial
435384667,secondary,30 mph,North Western Avenue,asphalt,30,41.8902267,-87.6866764,41.8906465,-87.6866833,41.890482866666666,-87.6866806,arterial
435384668,secondary,30 mph,North Western Avenue,asphalt,30,41.8951198,-87.6868165,41.8954064,-87.6868251,41.89529295,-87.6868217,arterial
435384677,secondary,25 mph,West Grand Avenue,asphalt,25,41.8906465,-87.6866833,41.8906412,-87.6871293,41.890644,-87.68689286666665,arterial
435384680,secondary,25 mph,West Grand Avenue,asphalt,25,41.8908249,-87.6769037,41.8908202,-87.6772014,41.89082273333333,-87.6770408,arterial
435384681,secondary,25 mph,West Grand Avenue,asphalt,25,41.8906563,-87.6862974,41.8906465,-87.6866833,41.89065106666667,-87.6865041,arterial
435384682,secondary,25 mph,West Grand Avenue,asphalt,25,41.8906412,-87.6871293,41.8907112,-87.6876184,41.890662275,-87.687367725,arterial
435385398,secondary,25 mph,South State Street,asphalt,25,41.8382946,-87.6267585,41.8366205,-87.6267167,41.83774103333333,-87.62674466666665,arterial
435385402,secondary,25 mph,South State Street,asphalt,25,41.8349777,-87.6266822,41.8346836,-87.626674,41.83482275,-87.626678625,arterial
435385404,secondary,25 mph,South State Street,asphalt,25,41.8366205,-87.6267167,41.836401,-87.6267112,41.836510175,-87.626713925,arterial
435385417,secondary,25 mph,South State Street,asphalt,25,41.836401,-87.6267112,41.8349777,-87.6266822,41.835689200000004,-87.62669534,arterial
435536392,secondary,25 mph,South State Street,,25,41.845594,-87.6267674,41.8461726,-87.6267945,41.845826775000006,-87.62677717500002,arterial
435536394,secondary,25 mph,South State Street,asphalt,25,41.8386143,-87.626768,41.8382946,-87.6267585,41.838462025,-87.62676325,arterial
435536396,secondary,25 mph,South State Street,,25,41.8452172,-87.6267589,41.845594,-87.6267674,41.845443200000005,-87.626764,arterial
435536398,secondary,25 mph,South State Street,,25,41.8451335,-87.626757,41.8452172,-87.6267589,41.845175350000005,-87.62675795,arterial
435536402,secondary,25 mph,South State Street,,25,41.8424419,-87.6268866,41.8419534,-87.6268779,41.8421373,-87.6268812,arterial
435536404,secondary,25 mph,South State Street,,25,41.8419534,-87.6268779,41.8386143,-87.626768,41.84011425714285,-87.62681558571428,arterial
435536406,secondary,25 mph,South State Street,,25,41.8455912,-87.6269572,41.8424419,-87.6268866,41.84416452307692,-87.62692521538462,arterial
435541901,motorway,45 mph,Stevenson Expressway,concrete,45,41.8473199,-87.6268182,41.8471527,-87.6275865,41.847223075,-87.6272545,highway
435551644,secondary,20 mph,North Dearborn Street,asphalt,20,41.8924565,-87.6296658,41.8932553,-87.6296811,41.892890900000005,-87.62967366666668,arterial
435552718,secondary,30 mph,West Illinois Street,asphalt,30,41.8908082,-87.6330254,41.8908141,-87.6326829,41.89081143333333,-87.63283386666667,arterial
435552720,secondary,30 mph,West Illinois Street,asphalt,30,41.8907935,-87.6340339,41.8908082,-87.6330254,41.8908009,-87.633619175,arterial
435555335,secondary,20 mph,North Dearborn Street,asphalt,20,41.8962862,-87.6297735,41.8966555,-87.6297803,41.896494100000005,-87.62977726666666,arterial
435558495,secondary,30 mph,South Wabash Avenue,asphalt,30,41.8696709,-87.6258974,41.8692784,-87.6258886,41.86943633333333,-87.62589303333334,arterial
435559506,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8757236,-87.6243501,41.8751246,-87.6243419,41.875443175,-87.624347325,arterial
435559507,secondary,30 mph,South Michigan Avenue,,30,41.8739684,-87.6241581,41.8745293,-87.6241709,41.87429123333334,-87.62416596666667,arterial
435559508,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8706013,-87.6240755,41.8711945,-87.6240909,41.8708259,-87.62408190000001,arterial
435559509,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8726222,-87.6241191,41.8731583,-87.6241378,41.87295293333333,-87.6241306,arterial
435559510,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8702395,-87.6240651,41.8706013,-87.6240755,41.870448274999994,-87.624070175,arterial
435559511,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8693195,-87.6240441,41.8702395,-87.6240651,41.86965406666667,-87.62405116666666,arterial
435559512,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8736832,-87.6243047,41.8731634,-87.6242963,41.873362825,-87.6242995,arterial
435559513,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8715105,-87.624098,41.8718818,-87.6241036,41.871732625,-87.62409985000001,arterial
435559514,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8782936,-87.624413,41.8773234,-87.6243938,41.877937133333326,-87.62440529999999,arterial
435559515,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8763549,-87.6241987,41.8769665,-87.6241746,41.8766364,-87.62418753333333,arterial
435559810,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.876712,-87.6171453,41.8783641,-87.6171823,41.87776396666666,-87.61716886666666,highway
435561322,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8687428,-87.6240382,41.8689561,-87.6240393,41.86884945,-87.62403875000001,arterial
435561324,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8685861,-87.6240394,41.8687428,-87.6240382,41.86866445,-87.6240388,arterial
435561331,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8689561,-87.6240393,41.8693195,-87.6240441,41.86917785,-87.624040825,arterial
435561332,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8680119,-87.6242112,41.8675056,-87.6241574,41.8677268,-87.62419758,arterial
435561738,secondary,30 mph,South Columbus Drive,asphalt,30,41.8685927,-87.6205018,41.8722852,-87.6205918,41.8701959,-87.62054305,arterial
435561742,trunk,40 mph,South DuSable Lake Shore Drive,concrete,40,41.8686341,-87.6179372,41.8676399,-87.618862,41.868152574999996,-87.61838445,highway
435562940,secondary,20 mph,East Randolph Street,asphalt,20,41.8844844,-87.6243714,41.8844895,-87.6245708,41.884486949999996,-87.6244711,arterial
435562941,secondary,20 mph,East Randolph Street,asphalt,20,41.8844845,-87.6234338,41.8844843,-87.6239098,41.8844844,-87.62367180000001,arterial
435562942,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8838965,-87.6242714,41.8843657,-87.6243437,41.8841311,-87.62430755,arterial
435562943,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8792117,-87.6242767,41.879559,-87.62429,41.87942186666667,-87.62428516666667,arterial
435562944,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8821148,-87.6245076,41.8818437,-87.6245005,41.88197925,-87.62450405,arterial
435562946,tertiary,20 mph,East Randolph Street,asphalt,20,41.8843189,-87.6208366,41.8843182,-87.6207429,41.88431855,-87.62078975,urban
435650707,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8910473,-87.6473844,41.8909181,-87.6471782,41.89098586666666,-87.64728659999999,arterial
435650708,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8913394,-87.6478374,41.891194,-87.6476267,41.8912667,-87.64773205,arterial
435657105,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8853609,-87.6244261,41.8857702,-87.6244308,41.885601900000005,-87.62442930000002,arterial
435657106,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8857688,-87.6246226,41.8851126,-87.6245902,41.8854683,-87.624608625,arterial
435657109,trunk,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.87985,-87.617222,41.880924,-87.6172438,41.88051216666667,-87.61723389999999,highway
435657947,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8963714,-87.6556049,41.896254,-87.6554104,41.896312699999996,-87.65550765,arterial
435657950,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.896254,-87.6554104,41.8961769,-87.6552929,41.89621545,-87.65535165,arterial
435657951,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8965906,-87.6559492,41.8965068,-87.655817,41.8965487,-87.6558831,arterial
435657956,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8959826,-87.6549764,41.8958987,-87.6548436,41.89594065,-87.65491,arterial
435658246,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8868123,-87.6246388,41.8861499,-87.6246265,41.88656856666666,-87.62463356666667,arterial
435658247,secondary,30 mph,North Michigan Avenue,asphalt,30,41.886549,-87.6244524,41.8868112,-87.62446,41.886700766666664,-87.6244565,arterial
435658248,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8873428,-87.6246512,41.8868123,-87.6246388,41.887048375,-87.624644125,arterial
435659095,motorway,45 mph,Kennedy Expressway,concrete,45,41.8943014,-87.6559762,41.8942157,-87.6558519,41.89425855,-87.65591405,highway
435659096,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8922229,-87.6491831,41.8919749,-87.6487985,41.89212653333334,-87.64903350000002,arterial
435659097,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8933417,-87.6509244,41.8930354,-87.6504485,41.893188550000005,-87.65068645,arterial
435659099,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8930354,-87.6504485,41.8928325,-87.6501359,41.89293395,-87.6502922,arterial
435685145,secondary,30 mph,West Ogden Avenue,,30,41.8658733,-87.6846588,41.8662192,-87.6842699,41.8660215,-87.68449216666666,arterial
435685146,secondary,30 mph,West Ogden Avenue,asphalt,30,41.8647904,-87.6859876,41.864559,-87.6865949,41.8646771,-87.68627232499999,arterial
435685147,secondary,30 mph,West Ogden Avenue,,30,41.8655002,-87.6850994,41.8658733,-87.6846588,41.86570356666667,-87.68485946666665,arterial
435685148,secondary,30 mph,West Ogden Avenue,,30,41.864559,-87.6865949,41.8642178,-87.6875703,41.86441506666667,-87.68700553333333,arterial
435685149,secondary,30 mph,West Ogden Avenue,,30,41.8622983,-87.6929976,41.8629457,-87.6911508,41.8626325,-87.69204506,arterial
435691699,secondary,30 mph,South Western Avenue,concrete,30,41.8756974,-87.6861507,41.8758887,-87.6861526,41.87579305,-87.68615165,arterial
435691701,secondary,30 mph,South Western Avenue,asphalt,30,41.8771958,-87.6863296,41.8768946,-87.6863165,41.8770452,-87.68632305,arterial
435691702,secondary,30 mph,South Western Avenue,asphalt,30,41.8758887,-87.6861526,41.8760939,-87.6861647,41.875991299999995,-87.68615865000001,arterial
435691704,secondary,30 mph,South Western Avenue,asphalt,30,41.8752183,-87.6863667,41.8749967,-87.6863579,41.8751075,-87.6863623,arterial
435708995,motorway,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8578722,-87.6167103,41.8554563,-87.6156557,41.856736766666664,-87.61619506666666,highway
435709172,motorway,45 mph,Stevenson Expressway,concrete,45,41.8479663,-87.6173082,41.847976,-87.6168511,41.847971150000006,-87.61707965,highway
435709733,secondary,20 mph,West Harrison Street,asphalt,20,41.8742312,-87.6573962,41.8742445,-87.6569189,41.874239425,-87.65711230000001,arterial
435709734,secondary,20 mph,West Harrison Street,asphalt,20,41.8743253,-87.656751,41.8743213,-87.6569212,41.8743233,-87.65683609999999,arterial
435709735,secondary,20 mph,West Harrison Street,asphalt,20,41.8743356,-87.6561741,41.8743253,-87.656751,41.874329466666666,-87.6565248,arterial
435709736,secondary,20 mph,West Harrison Street,asphalt,20,41.8742445,-87.6569189,41.8742458,-87.6567495,41.87424515,-87.65683419999999,arterial
435709737,secondary,20 mph,West Harrison Street,asphalt,20,41.8743167,-87.6524954,41.874327,-87.6518095,41.874323274999995,-87.65205865,arterial
435709738,secondary,20 mph,West Harrison Street,asphalt,20,41.8742482,-87.6560495,41.8742667,-87.6549871,41.87425745,-87.6555183,arterial
435724042,secondary,30 mph,South Desplaines Street,,30,41.8701048,-87.64375,41.8696998,-87.6437366,41.86986753333334,-87.64374216666666,arterial
435724043,secondary,30 mph,South Desplaines Street,,30,41.874359,-87.6438857,41.8701048,-87.64375,41.87215944166666,-87.64381824166666,arterial
435724062,secondary,30 mph,South State Street,asphalt,30,41.8703479,-87.6274431,41.8705327,-87.6274489,41.87044186666667,-87.62744579999999,arterial
435724071,secondary,30 mph,South State Street,asphalt,30,41.8705914,-87.627592,41.8693206,-87.6275593,41.87024404,-87.62758142,arterial
435724089,secondary,30 mph,West Ida B. Wells Drive,asphalt,30,41.8755545,-87.6287035,41.8755595,-87.6284102,41.87555676666667,-87.6285727,arterial
443354605,secondary,30 mph,South Desplaines Street,,30,41.8792613,-87.6440434,41.8779864,-87.6440051,41.878556024999995,-87.64402229999999,arterial
449389482,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8757124,-87.6500963,41.876146,-87.6610061,41.875973430434776,-87.65506114782607,highway
461208881,tertiary,25 mph,West Taylor Street,asphalt,25,41.8692252,-87.6689736,41.8691814,-87.6715584,41.86920146666666,-87.67037508333334,urban
488110709,secondary,25 mph,West Grand Avenue,,25,41.8943138,-87.6966623,41.8953983,-87.6993713,41.894755425,-87.697765425,arterial
488355965,tertiary,30 mph,South Blue Island Avenue,asphalt,30,41.8578829,-87.6611456,41.8577336,-87.661305,41.857808250000005,-87.6612253,urban
490592909,tertiary,20 mph,East Randolph Street,asphalt,20,41.8843182,-87.6212408,41.8843189,-87.6208366,41.8843186,-87.62101823333334,urban
490717441,tertiary,20 mph,West Augusta Boulevard,asphalt,20,41.899712,-87.6673929,41.8997017,-87.6680092,41.899708350000004,-87.66760722500001,urban
499084040,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8687423,-87.6242124,41.8680119,-87.6242112,41.86835946,-87.6242147,arterial
499084042,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8693159,-87.6242072,41.8687423,-87.6242124,41.8690361,-87.62420990000001,arterial
499084043,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8705979,-87.6242402,41.8693159,-87.6242072,41.87003428333333,-87.62422509999999,arterial
499084046,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8718783,-87.6242636,41.8711919,-87.6242535,41.871622433333336,-87.6242615,arterial
518376771,trunk,40 mph,South DuSable Lake Shore Drive,concrete,40,41.8672007,-87.618956,41.867474,-87.6187395,41.867345033333336,-87.61884593333333,highway
533815253,secondary,25 mph,North Milwaukee Avenue,asphalt,25,41.8900524,-87.6458263,41.8895909,-87.6451764,41.889886233333335,-87.64560043333331,arterial
581938781,residential,20 mph,West 24th Street,,20,41.8482079,-87.7002458,41.8482145,-87.6994702,41.8482112,-87.69984902,residential
616772223,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8818437,-87.6245005,41.881491,-87.6244923,41.88166735,-87.6244964,arterial
618341584,secondary,20 mph,East Randolph Street,asphalt,20,41.8843732,-87.6235685,41.8843718,-87.6234138,41.8843725,-87.62349115,arterial
618358895,tertiary,20 mph,North Lower Stetson Avenue,asphalt,20,41.8869017,-87.6223165,41.8882163,-87.6223687,41.88763866666667,-87.62233971666666,urban
618358900,tertiary,20 mph,East Randolph Street,asphalt,20,41.8845016,-87.620747,41.8844958,-87.6212619,41.88449876666667,-87.62095183333332,urban
621294432,residential,20 mph,South Calumet Avenue,asphalt,20,41.8555478,-87.6191032,41.8552739,-87.6190971,41.855436766666664,-87.61910073333335,residential
621306226,tertiary,20 mph,East Randolph Street,asphalt,20,41.8845142,-87.6222986,41.8845123,-87.6229044,41.88451325,-87.6226015,urban
626243105,tertiary,20 mph,South Indiana Avenue,asphalt,20,41.8646512,-87.6226104,41.8641337,-87.6225674,41.864338625,-87.62257957499999,urban
626243106,tertiary,20 mph,South Indiana Avenue,asphalt,20,41.8674152,-87.6226756,41.8646512,-87.6226104,41.86598875,-87.62264188999998,urban
630305365,motorway,55 mph,Dan Ryan Expressway (Express),,55,41.7985977,-87.6311159,41.8088654,-87.6315634,41.805414670000005,-87.63146125,highway
630305370,motorway,55 mph,Dan Ryan Expressway (Express),,55,41.8089384,-87.6318901,41.8031583,-87.6316437,41.80695652222223,-87.63187888888889,highway
630305375,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8079836,-87.6322261,41.7989387,-87.6316965,41.803557239999996,-87.631974,highway
633954395,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8850973,-87.624412,41.8853609,-87.6244261,41.885229100000004,-87.62441905,arterial
633954396,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8851126,-87.6245902,41.8849261,-87.6245768,41.88501935,-87.6245835,arterial
643098124,secondary,30 mph,West Ogden Avenue,,30,41.865217,-87.6854421,41.8654441,-87.6851661,41.865330549999996,-87.6853041,arterial
655092383,residential,20 mph,South Calumet Avenue,asphalt,20,41.8526428,-87.6192606,41.8543495,-87.6190765,41.85317766,-87.61908249,residential
655139331,motorway,45 mph,South DuSable Lake Shore Drive,,45,41.8532416,-87.6147276,41.8445029,-87.6111296,41.849289133333336,-87.61303275833335,highway
657423555,motorway,55 mph,Stevenson Expressway,,55,41.8355173,-87.6851588,41.8338836,-87.6903384,41.83470045,-87.68774859999999,highway
657508356,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8844895,-87.6245708,41.8840852,-87.6245574,41.88429573333333,-87.62456256666667,arterial
657708019,motorway,45 mph,Adlai Stevenson Expressway,concrete,45,41.8469622,-87.6275907,41.8478853,-87.6226635,41.84749273999999,-87.62523481000002,highway
658362325,secondary,30 mph,North Michigan Avenue,asphalt,30,41.8840852,-87.6245574,41.8832559,-87.6245322,41.8835403,-87.624541625,arterial
682944104,secondary,20 mph,West Harrison Street,asphalt,20,41.8744112,-87.6518121,41.8743622,-87.6546759,41.8743913,-87.65295468,arterial
702561071,service,15 mph,Condo Service Road,asphalt,15,41.8877833,-87.643675,41.8874384,-87.6436759,41.8876061,-87.64367546,other
706407770,secondary,30 mph,South Desplaines Street,,30,41.8759202,-87.6439294,41.8751154,-87.6438918,41.87543226666667,-87.6439066,arterial
721925647,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8813216,-87.624206,41.8818367,-87.6241971,41.881560433333334,-87.62419803333334,arterial
741288424,service,5 mph,,,5,41.8921926,-87.6065682,41.8921053,-87.6052714,41.89207954444445,-87.60567537777777,other
770250692,secondary,30 mph,North Western Avenue,asphalt,30,41.8878672,-87.6866048,41.8881347,-87.6866126,41.888000950000006,-87.6866087,arterial
772541923,secondary,30 mph,South Michigan Avenue,asphalt,30,41.8780907,-87.6241923,41.8782927,-87.6242078,41.878185225,-87.6241982,arterial
806821709,residential,20 mph,South Prairie Avenue,paving_stones,20,41.8529785,-87.6206651,41.8543275,-87.620692,41.853655825000004,-87.62067832500001,residential
825849605,secondary,25 mph,West Grand Avenue,asphalt,25,41.8907373,-87.6817988,41.8906991,-87.6839193,41.890720925000004,-87.6827076,arterial
826287700,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8652225,-87.6443963,41.8658012,-87.644417,41.865511850000004,-87.64440665000001,highway
826287701,motorway,55 mph,Dan Ryan Expressway (Express),,55,41.8159305,-87.6301095,41.8235173,-87.6302894,41.8209323,-87.6302267,highway
826608667,motorway,55 mph,Kennedy Expressway,asphalt,55,41.8973077,-87.6588063,41.9002596,-87.6602573,41.89850574285715,-87.65941772857143,highway
843005451,secondary,25 mph,West Grand Avenue,asphalt,25,41.8907817,-87.6793387,41.8907373,-87.6817988,41.89076334,-87.68035732000001,arterial
897512661,motorway,45 mph,Stevenson Expressway,concrete,45,41.84813,-87.6227353,41.8481291,-87.623007,41.848129549999996,-87.62287115000001,highway
897525006,motorway,55 mph,Stevenson Expressway,,55,41.8328129,-87.6928524,41.833064,-87.692063,41.83293845,-87.6924577,highway
898000997,secondary,30 mph,South Western Avenue,asphalt,30,41.8760825,-87.686385,41.8758848,-87.68639,41.87598365,-87.6863875,arterial
900409580,tertiary,20 mph,South Blue Island Avenue,asphalt,20,41.8670144,-87.6533638,41.8671116,-87.6532776,41.867063,-87.6533207,urban
902555114,motorway,40 mph,South DuSable Lake Shore Drive,asphalt,40,41.8672107,-87.619234,41.8626884,-87.6187862,41.86566831428571,-87.61937601428572,highway
902946593,secondary,30 mph,South Western Avenue,asphalt,30,41.8802617,-87.6864073,41.880042,-87.6864015,41.880151850000004,-87.6864044,arterial
905715885,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8349919,-87.6303423,41.837743,-87.6303935,41.836299733333334,-87.63037253333334,highway
906146550,motorway,45 mph,Kennedy Expressway,concrete,45,41.8967333,-87.6583964,41.8973077,-87.6588063,41.8970146,-87.65860093333333,highway
906195924,motorway,45 mph,Kennedy Expressway,concrete,45,41.8949459,-87.656985,41.8943014,-87.6559762,41.89462866666667,-87.65649066666667,highway
906195925,motorway,45 mph,Kennedy Expressway,concrete,45,41.8952516,-87.6574225,41.8949459,-87.656985,41.89509875,-87.65720375000001,highway
906451580,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8342769,-87.6303259,41.8349919,-87.6303423,41.8346344,-87.6303341,highway
906530705,motorway,45 mph,Stevenson Expressway,concrete,45,41.8481291,-87.623007,41.8480478,-87.6239394,41.848087275,-87.62353449999999,highway
906536301,motorway,45 mph,South DuSable Lake Shore Drive,concrete,45,41.8277445,-87.6023969,41.8350594,-87.6077205,41.83147981052631,-87.60578129473684,highway
906536302,motorway,45 mph,South DuSable Lake Shore Drive,,45,41.8350594,-87.6077205,41.8423141,-87.6099235,41.83902977,-87.60863348000001,highway
907981899,motorway,55 mph,Adlai Stevenson Expressway,,55,41.8322873,-87.6954268,41.829488,-87.7043122,41.83099566666667,-87.69952440000002,highway
907986728,motorway,55 mph,Adlai Stevenson Expressway,,55,41.8292423,-87.7042159,41.8320759,-87.6951945,41.8307576,-87.69939473333334,highway
907999287,motorway,45 mph,Kennedy Expressway,concrete,45,41.8907594,-87.6503132,41.8917025,-87.6516889,41.8912029,-87.6509714,highway
908040833,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8851193,-87.6461076,41.8841987,-87.6460837,41.884659,-87.64609565,highway
908350829,motorway,55 mph,Dan Ryan Expressway,concrete,55,41.8628891,-87.6443286,41.8652225,-87.6443963,41.8640558,-87.64436244999999,highway
908454533,motorway,45 mph,Adlai Stevenson Expressway,,45,41.8478853,-87.6226635,41.847894,-87.6220761,41.84788965,-87.6223698,highway
908454534,motorway,45 mph,Adlai Stevenson Expressway,concrete,45,41.847894,-87.6220761,41.8479263,-87.6202062,41.84791453333333,-87.62099233333333,highway
908663072,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8103643,-87.6305468,41.8127853,-87.6296647,41.8116337,-87.62994191428572,highway
909517759,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8238519,-87.6300642,41.8338651,-87.6303231,41.82941358,-87.6302074,highway
909517760,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8199507,-87.6299676,41.8238519,-87.6300642,41.8219013,-87.6300159,highway
909521969,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8031555,-87.6310377,41.807989,-87.63142,41.80602367777778,-87.63122473333334,highway
909524144,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8838862,-87.6456472,41.8873822,-87.6465941,41.88585353333334,-87.64598404166667,highway
909524145,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8816694,-87.6455944,41.8832037,-87.6456298,41.88258496666666,-87.6456142,highway
909535821,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8127853,-87.6296647,41.8133567,-87.6296883,41.813071,-87.6296765,highway
909535822,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8133567,-87.6296883,41.8196748,-87.6299607,41.8159001,-87.62983318333333,highway
909568085,motorway,45 mph,Kennedy Expressway,concrete,45,41.8975387,-87.6593842,41.8952516,-87.6574225,41.896335910000005,-87.65848068,highway
909568086,motorway,45 mph,Kennedy Expressway,concrete,45,41.8978859,-87.659541,41.8975387,-87.6593842,41.897712299999995,-87.65946260000001,highway
909596535,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8841987,-87.6460837,41.8836894,-87.6460484,41.88394405,-87.64606605,highway
909903830,motorway,45 mph,Dan Ryan Expressway (Local),concrete,45,41.8417973,-87.6315113,41.8347771,-87.6311775,41.83854834,-87.63134300000002,highway
909945264,motorway,45 mph,Kennedy Expressway,asphalt,45,41.8862613,-87.646315,41.8851193,-87.6461076,41.885688825,-87.646193325,highway
910332271,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8758154,-87.6810044,41.8757578,-87.6887536,41.8757909,-87.68484629999999,highway
910332272,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8758308,-87.6797382,41.8758154,-87.6810044,41.875823100000005,-87.6803713,highway
910743381,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8753616,-87.6799824,41.8754273,-87.6737521,41.87538993333333,-87.67684236666666,highway
910743382,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8753519,-87.6813184,41.8753616,-87.6799824,41.875356749999995,-87.68065039999999,highway
910765958,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.810483,-87.631482,41.8079836,-87.6322261,41.809477928571425,-87.63189135714285,highway
910765959,motorway,45 mph,Dan Ryan Expressway (Local),,45,41.8131242,-87.630704,41.8126947,-87.6307028,41.81290945,-87.63070339999999,highway
910777599,motorway,55 mph,Eisenhower Expressway,asphalt,55,41.8759003,-87.6730657,41.8758308,-87.6797382,41.87585906666667,-87.67652253333331,highway
